datetime,pm1,pm25,relativehumidity,temperature,um003
2026-03-04 18:00:00+07:00,13.9,26.1,40.0,26.3,2714.0
2026-03-04 19:00:00+07:00,11.3,21.4,44.0,26.6,2271.0
2026-03-04 20:00:00+07:00,9.3,17.6,45.0,26.1,1920.0
2026-03-04 21:00:00+07:00,8.7,16.8,49.0,26.2,1841.0
2026-03-04 22:00:00+07:00,8.9,16.9,53.0,26.0,1873.0
2026-03-04 23:00:00+07:00,6.8,13.1,52.0,26.0,1509.0
2026-03-05 00:00:00+07:00,5.4,10.6,52.0,26.0,1270.0
2026-03-05 01:00:00+07:00,4.5,8.8,53.0,25.9,1098.0
2026-03-05 02:00:00+07:00,4.1,8.0,52.0,25.8,1025.0
2026-03-05 03:00:00+07:00,3.9,7.6,52.0,25.9,989.0
2026-03-05 04:00:00+07:00,3.6,7.1,52.0,25.8,947.0
2026-03-05 05:00:00+07:00,3.0,6.2,52.0,25.7,839.0
2026-03-05 06:00:00+07:00,2.9,6.0,52.0,25.7,823.0
2026-03-05 07:00:00+07:00,3.7,7.4,52.0,25.8,961.0
2026-03-05 08:00:00+07:00,8.0,14.9,52.0,25.8,1732.0
2026-03-05 09:00:00+07:00,19.5,35.2,53.0,25.8,3909.0
2026-03-05 10:00:00+07:00,16.8,31.0,54.0,25.8,3306.0
2026-03-05 11:00:00+07:00,20.5,36.0,56.0,26.0,4254.0
2026-03-05 12:00:00+07:00,21.4,35.8,55.0,25.9,4408.0
2026-03-05 13:00:00+07:00,18.4,31.1,52.0,26.0,3575.0
2026-03-05 14:00:00+07:00,17.6,30.1,48.0,26.4,3398.0
2026-03-05 15:00:00+07:00,17.5,29.8,46.0,26.3,3349.0
2026-03-05 16:00:00+07:00,17.3,29.9,46.0,26.2,3313.0
2026-03-05 17:00:00+07:00,17.8,30.7,45.0,26.1,3383.0
2026-03-05 18:00:00+07:00,17.9,30.7,44.0,26.0,3434.0
2026-03-05 19:00:00+07:00,18.2,31.5,44.0,25.9,3505.0
2026-03-05 20:00:00+07:00,18.4,31.9,44.0,25.9,3537.0
2026-03-05 21:00:00+07:00,17.2,29.8,44.0,25.8,3280.0
2026-03-05 22:00:00+07:00,14.3,25.5,44.0,25.7,2775.0
2026-03-05 23:00:00+07:00,11.5,20.4,44.0,25.6,2280.0
2026-03-06 00:00:00+07:00,9.6,17.0,44.0,25.6,1948.0
2026-03-06 01:00:00+07:00,7.6,13.8,44.0,25.5,1630.0
2026-03-06 02:00:00+07:00,6.8,12.3,42.0,25.4,1495.0
2026-03-06 03:00:00+07:00,7.1,12.4,42.0,25.5,1536.0
2026-03-06 04:00:00+07:00,5.9,10.8,50.0,25.8,1339.0
2026-03-06 05:00:00+07:00,6.7,11.9,51.0,25.7,1469.0
2026-03-06 06:00:00+07:00,7.6,13.5,51.0,25.7,1619.0
2026-03-06 07:00:00+07:00,8.0,14.5,51.0,25.7,1690.0
2026-03-06 08:00:00+07:00,8.4,15.0,50.0,25.7,1750.0
2026-03-06 09:00:00+07:00,8.6,15.6,50.0,25.7,1786.0
2026-03-06 10:00:00+07:00,9.3,16.8,50.0,25.7,1910.0
2026-03-06 11:00:00+07:00,9.8,18.2,49.0,25.7,1998.0
2026-03-06 12:00:00+07:00,9.7,18.2,53.0,24.2,1964.0
2026-03-06 13:00:00+07:00,10.5,19.5,56.0,23.4,2076.0
2026-03-06 14:00:00+07:00,10.3,19.6,56.0,23.5,2037.0
2026-03-06 15:00:00+07:00,12.9,23.7,47.0,20.4,2435.0
2026-03-06 16:00:00+07:00,18.6,32.4,52.0,25.5,3663.0
2026-03-06 17:00:00+07:00,43.0,86.3,58.0,26.0,11501.0
2026-03-06 18:00:00+07:00,39.1,77.9,60.0,25.7,10524.0
2026-03-06 19:00:00+07:00,26.6,49.3,54.0,23.1,6161.0
2026-03-06 20:00:00+07:00,17.7,32.0,60.0,20.5,3204.0
2026-03-06 21:00:00+07:00,14.3,26.9,68.0,23.4,2701.0
2026-03-06 22:00:00+07:00,21.1,35.9,68.0,24.3,4365.0
2026-03-06 23:00:00+07:00,18.3,31.4,68.0,24.6,3541.0
2026-03-07 00:00:00+07:00,12.3,22.3,65.0,24.6,2424.0
2026-03-07 01:00:00+07:00,11.1,20.5,68.0,23.7,2215.0
2026-03-07 02:00:00+07:00,10.8,19.8,69.0,22.7,2117.0
2026-03-07 03:00:00+07:00,9.7,17.8,67.0,22.5,1904.0
2026-03-07 04:00:00+07:00,8.9,16.4,66.0,22.5,1795.0
2026-03-07 05:00:00+07:00,9.2,17.0,66.0,22.5,1821.0
2026-03-07 06:00:00+07:00,9.0,17.1,64.0,22.6,1798.0
2026-03-07 07:00:00+07:00,8.4,16.0,63.0,22.6,1699.0
2026-03-07 08:00:00+07:00,7.7,14.3,62.0,22.6,1567.0
2026-03-07 09:00:00+07:00,7.4,14.0,61.0,22.6,1546.0
2026-03-07 10:00:00+07:00,8.3,15.3,59.0,23.2,1672.0
2026-03-07 11:00:00+07:00,8.9,16.4,57.0,24.4,1808.0
2026-03-07 12:00:00+07:00,9.5,17.7,57.0,24.9,1948.0
2026-03-07 13:00:00+07:00,12.7,23.3,57.0,25.2,2500.0
2026-03-07 14:00:00+07:00,17.5,30.5,55.0,25.3,3323.0
2026-03-07 15:00:00+07:00,16.1,27.9,58.0,25.8,3061.0
2026-03-07 16:00:00+07:00,16.3,28.7,62.0,26.1,3113.0
2026-03-07 17:00:00+07:00,16.0,28.4,64.0,26.1,3062.0
2026-03-07 18:00:00+07:00,15.5,27.7,63.0,26.0,2983.0
2026-03-09 15:00:00+07:00,21.5,36.4,41.0,26.4,4331.0
2026-03-09 16:00:00+07:00,18.7,31.9,42.0,26.8,3665.0
2026-03-09 17:00:00+07:00,17.1,29.7,46.0,27.1,3323.0
2026-03-09 18:00:00+07:00,20.3,33.9,50.0,26.3,3946.0
2026-03-09 19:00:00+07:00,19.5,32.4,51.0,26.7,3791.0
2026-03-09 20:00:00+07:00,17.8,30.1,52.0,27.2,3421.0
2026-03-09 21:00:00+07:00,17.8,29.3,52.0,27.5,3374.0
2026-03-09 22:00:00+07:00,16.5,28.2,54.0,27.3,3164.0
2026-03-09 23:00:00+07:00,15.7,26.5,53.0,27.0,2987.0
2026-03-10 00:00:00+07:00,13.6,23.9,53.0,27.3,2686.0
2026-03-10 01:00:00+07:00,12.8,22.3,54.0,27.4,2533.0
2026-03-10 02:00:00+07:00,11.8,20.5,55.0,26.9,2359.0
2026-03-10 03:00:00+07:00,10.5,18.4,56.0,26.3,2125.0
2026-03-10 04:00:00+07:00,9.8,17.3,56.0,26.3,1997.0
2026-03-10 05:00:00+07:00,8.7,15.4,55.0,26.3,1813.0
2026-03-10 06:00:00+07:00,8.0,14.3,55.0,26.2,1721.0
2026-03-10 07:00:00+07:00,8.0,14.3,55.0,26.2,1699.0
2026-03-10 08:00:00+07:00,8.1,14.4,55.0,26.1,1717.0
2026-03-10 09:00:00+07:00,7.2,13.0,54.0,26.0,1570.0
2026-03-10 10:00:00+07:00,4.6,8.8,54.0,25.9,1113.0
2026-03-10 11:00:00+07:00,2.9,6.0,54.0,25.9,822.0
2026-03-10 12:00:00+07:00,2.1,4.7,49.0,25.5,693.0
2026-03-10 13:00:00+07:00,1.9,4.6,51.0,26.1,671.0
2026-03-10 14:00:00+07:00,3.4,6.7,57.0,25.9,919.0
2026-03-10 15:00:00+07:00,5.5,10.9,57.0,26.1,1309.0
2026-03-10 16:00:00+07:00,4.0,8.3,56.0,26.0,1051.0
2026-03-10 17:00:00+07:00,3.4,7.0,59.0,25.3,920.0
2026-03-10 18:00:00+07:00,3.5,7.0,60.0,25.1,932.0
2026-03-10 19:00:00+07:00,4.3,8.5,59.0,26.7,1072.0
2026-03-10 20:00:00+07:00,5.1,9.8,52.0,26.8,1221.0
2026-03-10 21:00:00+07:00,7.3,13.9,53.0,24.9,1583.0
2026-03-10 22:00:00+07:00,7.2,13.7,55.0,24.6,1554.0
2026-03-10 23:00:00+07:00,6.5,12.3,56.0,24.5,1432.0
2026-03-11 00:00:00+07:00,5.9,11.2,56.0,24.5,1304.0
2026-03-11 01:00:00+07:00,5.6,10.9,51.0,24.4,1275.0
2026-03-11 02:00:00+07:00,4.2,8.4,46.0,24.6,1040.0
2026-03-11 03:00:00+07:00,3.0,6.3,50.0,24.4,815.0
2026-03-11 04:00:00+07:00,2.2,4.9,52.0,24.1,673.0
2026-03-11 05:00:00+07:00,2.5,5.4,54.0,23.8,720.0
2026-03-11 06:00:00+07:00,2.7,5.5,57.0,22.5,732.0
2026-03-11 07:00:00+07:00,3.4,6.5,63.0,20.7,785.0
2026-03-11 08:00:00+07:00,3.6,7.0,63.0,20.5,828.0
2026-03-11 09:00:00+07:00,4.1,7.8,62.0,20.7,910.0
2026-03-11 10:00:00+07:00,4.5,8.5,59.0,21.3,1000.0
2026-03-11 11:00:00+07:00,4.6,8.3,58.0,21.3,1003.0
2026-03-11 12:00:00+07:00,4.9,8.9,56.0,22.5,1068.0
2026-03-11 13:00:00+07:00,6.1,10.9,53.0,24.4,1333.0
2026-03-11 14:00:00+07:00,9.1,16.5,55.0,24.7,1866.0
2026-03-11 15:00:00+07:00,11.7,20.6,57.0,24.9,2314.0
2026-03-11 16:00:00+07:00,10.8,19.0,57.0,24.7,2173.0
2026-03-11 17:00:00+07:00,16.0,26.7,61.0,24.5,3138.0
2026-03-11 18:00:00+07:00,17.1,28.1,60.0,24.4,3239.0
2026-03-11 19:00:00+07:00,13.8,23.2,58.0,24.2,2661.0
2026-03-11 20:00:00+07:00,11.5,19.5,55.0,24.1,2264.0
2026-03-11 21:00:00+07:00,10.3,17.5,51.0,24.0,2044.0
2026-03-11 22:00:00+07:00,9.5,16.5,47.0,23.7,1906.0
2026-03-11 23:00:00+07:00,9.0,15.3,54.0,21.8,1798.0
2026-03-12 00:00:00+07:00,8.4,15.1,48.0,24.8,1767.0
2026-03-12 01:00:00+07:00,8.8,15.2,54.0,22.3,1796.0
2026-03-12 02:00:00+07:00,9.9,17.2,56.0,21.3,1928.0
2026-03-12 03:00:00+07:00,11.2,19.4,57.0,21.4,2134.0
2026-03-12 04:00:00+07:00,12.1,20.9,56.0,21.7,2295.0
2026-03-12 05:00:00+07:00,13.0,21.9,55.0,21.5,2437.0
2026-03-12 06:00:00+07:00,13.6,23.0,55.0,21.5,2536.0
2026-03-12 07:00:00+07:00,13.3,22.4,53.0,21.5,2495.0
2026-03-12 08:00:00+07:00,13.1,22.2,52.0,21.4,2438.0
2026-03-12 09:00:00+07:00,12.5,21.1,51.0,21.6,2339.0
2026-03-12 10:00:00+07:00,11.7,20.2,48.0,22.3,2231.0
2026-03-12 11:00:00+07:00,11.7,20.7,45.0,23.4,2264.0
2026-03-12 12:00:00+07:00,11.0,19.3,41.0,24.4,2179.0
2026-03-12 13:00:00+07:00,10.6,19.0,39.0,25.3,2132.0
2026-03-12 14:00:00+07:00,10.9,19.3,44.0,25.5,2189.0
2026-03-12 15:00:00+07:00,11.5,20.2,47.0,25.5,2287.0
2026-03-12 16:00:00+07:00,10.2,18.1,47.0,25.4,2075.0
2026-03-12 17:00:00+07:00,8.4,15.0,45.0,25.5,1781.0
2026-03-12 18:00:00+07:00,7.8,13.8,45.0,25.2,1654.0
2026-03-12 19:00:00+07:00,6.8,12.4,46.0,25.0,1494.0
2026-03-12 20:00:00+07:00,10.5,18.4,40.0,24.6,2142.0
2026-03-12 21:00:00+07:00,14.5,25.4,42.0,25.1,2864.0
2026-03-12 22:00:00+07:00,20.0,34.1,54.0,25.2,3975.0
2026-03-12 23:00:00+07:00,19.7,33.0,52.0,25.0,3858.0
2026-03-13 00:00:00+07:00,19.3,31.7,51.0,24.9,3719.0
2026-03-13 01:00:00+07:00,17.7,29.8,50.0,24.9,3416.0
2026-03-13 02:00:00+07:00,16.1,27.0,49.0,24.9,3067.0
2026-03-13 03:00:00+07:00,13.8,23.3,49.0,24.9,2691.0
2026-03-13 04:00:00+07:00,12.0,20.8,49.0,24.8,2365.0
2026-03-13 05:00:00+07:00,10.8,18.9,48.0,24.7,2171.0
2026-03-13 06:00:00+07:00,9.5,16.5,47.0,24.7,1924.0
2026-03-13 07:00:00+07:00,8.1,14.3,46.0,24.9,1707.0
2026-03-13 08:00:00+07:00,7.1,12.9,44.0,25.1,1547.0
2026-03-13 09:00:00+07:00,7.0,12.4,44.0,25.1,1510.0
2026-03-13 10:00:00+07:00,6.2,11.4,42.0,25.9,1391.0
2026-03-13 11:00:00+07:00,6.1,11.2,45.0,25.8,1363.0
2026-03-13 12:00:00+07:00,6.4,11.9,49.0,26.2,1422.0
2026-03-13 13:00:00+07:00,10.6,19.8,53.0,26.2,2185.0
2026-03-13 14:00:00+07:00,16.6,28.3,57.0,26.6,3239.0
2026-03-13 15:00:00+07:00,15.9,27.3,61.0,26.0,3064.0
2026-03-13 16:00:00+07:00,12.3,21.3,59.0,27.7,2483.0
2026-03-13 17:00:00+07:00,11.6,20.1,56.0,27.3,2316.0
2026-03-13 18:00:00+07:00,16.0,27.8,47.0,25.8,3124.0
2026-03-13 19:00:00+07:00,12.8,23.0,48.0,26.1,2553.0
2026-03-13 20:00:00+07:00,11.6,20.8,51.0,25.7,2331.0
2026-03-13 21:00:00+07:00,11.5,20.1,52.0,25.6,2306.0
2026-03-13 22:00:00+07:00,11.9,21.2,52.0,25.5,2382.0
2026-03-13 23:00:00+07:00,12.8,22.4,52.0,25.4,2499.0
2026-03-14 00:00:00+07:00,13.4,23.2,52.0,25.4,2605.0
2026-03-14 01:00:00+07:00,15.0,25.8,52.0,25.0,2917.0
2026-03-14 02:00:00+07:00,15.3,26.4,53.0,24.9,2942.0
2026-03-14 03:00:00+07:00,14.7,25.5,54.0,24.8,2835.0
2026-03-14 04:00:00+07:00,13.5,23.1,54.0,24.9,2613.0
2026-03-14 05:00:00+07:00,13.2,23.1,54.0,24.9,2592.0
2026-03-14 06:00:00+07:00,12.0,21.3,52.0,24.8,2365.0
2026-03-14 07:00:00+07:00,10.6,18.7,50.0,24.9,2141.0
2026-03-14 08:00:00+07:00,9.5,16.9,49.0,25.2,1955.0
2026-03-14 09:00:00+07:00,9.9,17.8,48.0,25.3,2029.0
2026-03-14 10:00:00+07:00,10.4,18.4,47.0,25.7,2113.0
2026-03-14 11:00:00+07:00,11.4,20.0,47.0,25.9,2285.0
2026-03-14 12:00:00+07:00,11.2,19.6,49.0,26.0,2258.0
2026-03-14 13:00:00+07:00,11.4,20.0,49.0,26.4,2306.0
2026-03-14 14:00:00+07:00,10.7,18.8,50.0,26.2,2158.0
2026-03-14 15:00:00+07:00,10.2,18.3,50.0,26.2,2115.0
2026-03-14 16:00:00+07:00,11.2,19.7,49.0,26.2,2266.0
2026-03-14 17:00:00+07:00,11.1,19.8,47.0,26.3,2260.0
2026-03-14 18:00:00+07:00,11.0,19.9,46.0,26.1,2242.0
2026-03-14 19:00:00+07:00,11.0,19.9,46.0,25.9,2246.0
2026-03-14 20:00:00+07:00,11.8,21.3,46.0,25.7,2373.0
2026-03-14 21:00:00+07:00,15.0,26.3,45.0,25.6,2904.0
2026-03-14 22:00:00+07:00,16.6,28.4,43.0,25.5,3222.0
2026-03-14 23:00:00+07:00,17.4,29.4,43.0,25.7,3293.0
2026-03-15 00:00:00+07:00,17.3,29.4,47.0,25.7,3312.0
2026-03-15 01:00:00+07:00,18.7,31.0,48.0,25.4,3578.0
2026-03-15 02:00:00+07:00,18.6,31.0,52.0,23.2,3523.0
2026-03-15 03:00:00+07:00,17.8,29.5,55.0,22.7,3317.0
2026-03-15 04:00:00+07:00,15.3,26.1,56.0,22.5,2872.0
2026-03-15 05:00:00+07:00,12.8,21.9,55.0,22.4,2446.0
2026-03-15 06:00:00+07:00,10.7,18.6,55.0,22.3,2074.0
2026-03-15 07:00:00+07:00,8.8,15.3,55.0,22.3,1741.0
2026-03-15 08:00:00+07:00,7.9,13.9,54.0,22.3,1599.0
2026-03-15 09:00:00+07:00,7.0,12.4,53.0,22.5,1423.0
2026-03-15 10:00:00+07:00,7.3,13.3,56.0,22.9,1518.0
2026-03-15 11:00:00+07:00,6.3,11.3,55.0,23.2,1344.0
2026-03-15 12:00:00+07:00,5.5,10.0,54.0,23.7,1204.0
2026-03-15 13:00:00+07:00,5.0,9.6,52.0,25.6,1177.0
2026-03-15 14:00:00+07:00,72.3,176.9,60.0,25.8,19416.0
2026-03-15 15:00:00+07:00,81.0,191.3,61.0,26.2,22200.0
2026-03-15 16:00:00+07:00,59.1,133.0,62.0,26.2,16345.0
2026-03-15 17:00:00+07:00,41.4,90.9,61.0,26.0,11581.0
2026-03-15 18:00:00+07:00,29.1,56.3,55.0,25.5,7248.0
2026-03-15 19:00:00+07:00,22.0,40.1,57.0,25.7,4601.0
2026-03-15 20:00:00+07:00,16.6,30.3,52.0,25.4,3250.0
2026-03-15 21:00:00+07:00,14.2,26.4,57.0,25.7,2770.0
2026-03-15 22:00:00+07:00,13.1,24.4,61.0,25.6,2603.0
2026-03-15 23:00:00+07:00,12.7,23.1,63.0,25.5,2506.0
2026-03-16 00:00:00+07:00,12.1,22.0,63.0,25.5,2409.0
2026-03-16 01:00:00+07:00,12.1,21.2,62.0,25.5,2381.0
2026-03-16 02:00:00+07:00,11.0,19.4,62.0,24.9,2212.0
2026-03-16 03:00:00+07:00,10.6,18.6,64.0,23.4,2080.0
2026-03-16 04:00:00+07:00,10.0,17.5,64.0,22.7,1959.0
2026-03-16 05:00:00+07:00,10.0,17.4,64.0,22.5,1923.0
2026-03-16 06:00:00+07:00,9.0,15.9,63.0,22.4,1793.0
2026-03-16 07:00:00+07:00,11.6,21.1,67.0,22.8,2222.0
2026-03-16 08:00:00+07:00,14.8,26.5,71.0,23.0,2804.0
2026-03-16 09:00:00+07:00,15.2,26.4,70.0,23.2,2870.0
2026-03-16 10:00:00+07:00,11.4,20.3,64.0,23.3,2252.0
2026-03-16 11:00:00+07:00,8.9,15.7,60.0,23.6,1804.0
2026-03-16 12:00:00+07:00,8.2,14.5,57.0,24.1,1682.0
2026-03-16 13:00:00+07:00,8.0,14.4,53.0,24.6,1684.0
2026-03-16 14:00:00+07:00,8.4,15.1,52.0,24.7,1745.0
2026-03-16 15:00:00+07:00,8.3,14.9,51.0,24.5,1707.0
2026-03-16 16:00:00+07:00,7.8,14.1,50.0,24.6,1619.0
2026-03-16 17:00:00+07:00,7.5,13.6,49.0,24.7,1593.0
2026-03-16 18:00:00+07:00,7.5,13.8,48.0,24.8,1615.0
2026-03-16 19:00:00+07:00,7.7,13.9,48.0,24.3,1633.0
2026-03-16 20:00:00+07:00,8.1,14.3,48.0,24.0,1674.0
2026-03-16 21:00:00+07:00,8.5,15.0,48.0,23.8,1749.0
2026-03-16 22:00:00+07:00,9.0,15.7,48.0,23.8,1811.0
2026-03-16 23:00:00+07:00,9.9,17.3,47.0,23.7,2003.0
2026-03-17 00:00:00+07:00,12.1,20.9,47.0,23.6,2364.0
2026-03-17 01:00:00+07:00,14.3,24.0,47.0,23.5,2716.0
2026-03-17 02:00:00+07:00,14.6,24.5,47.0,23.3,2761.0
2026-03-17 03:00:00+07:00,15.2,25.8,47.0,23.2,2860.0
2026-03-17 04:00:00+07:00,14.3,24.0,46.0,23.1,2696.0
2026-03-17 05:00:00+07:00,12.0,20.6,46.0,22.9,2313.0
2026-03-17 06:00:00+07:00,9.1,15.7,46.0,22.7,1798.0
2026-03-17 07:00:00+07:00,7.4,13.2,46.0,22.6,1528.0
2026-03-17 08:00:00+07:00,6.5,11.7,46.0,22.6,1355.0
2026-03-17 09:00:00+07:00,6.3,11.1,45.0,22.8,1328.0
2026-03-17 10:00:00+07:00,6.8,12.0,44.0,23.1,1410.0
2026-03-17 11:00:00+07:00,7.2,12.6,43.0,23.8,1497.0
2026-03-17 12:00:00+07:00,7.1,12.6,42.0,24.2,1507.0
2026-03-17 13:00:00+07:00,7.3,13.2,42.0,24.6,1553.0
2026-03-17 14:00:00+07:00,7.5,13.1,42.0,24.8,1578.0
2026-03-17 15:00:00+07:00,7.8,13.6,42.0,24.8,1623.0
2026-03-17 16:00:00+07:00,8.1,14.4,42.0,24.8,1688.0
2026-03-17 17:00:00+07:00,8.3,15.0,42.0,24.9,1733.0
2026-03-17 18:00:00+07:00,8.3,14.8,42.0,24.8,1740.0
2026-03-17 19:00:00+07:00,8.6,15.1,43.0,24.5,1766.0
2026-03-17 20:00:00+07:00,9.0,15.5,43.0,24.2,1825.0
2026-03-17 21:00:00+07:00,8.4,14.7,43.0,24.0,1724.0
2026-03-17 22:00:00+07:00,7.4,12.9,44.0,23.8,1544.0
2026-03-17 23:00:00+07:00,6.6,11.7,44.0,23.6,1403.0
2026-03-18 00:00:00+07:00,6.6,11.7,44.0,23.5,1394.0
2026-03-18 01:00:00+07:00,7.5,12.9,44.0,23.3,1554.0
2026-03-18 02:00:00+07:00,8.1,14.3,44.0,23.2,1662.0
